Geneid	CO2	avg.z	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	string
gene-SYNPCC7002_RS00080	8	-0.8881196759937272	NC_010475.1	10504	11418	+	protein-coding	SYNPCC7002_RS00080	SYNPCC7002_RS00080	SYNPCC7002_A0015	TIGR04168 family protein	32049.SYNPCC7002_A0015
gene-SYNPCC7002_RS00080	30	1.345018343549763	NC_010475.1	10504	11418	+	protein-coding	SYNPCC7002_RS00080	SYNPCC7002_RS00080	SYNPCC7002_A0015	TIGR04168 family protein	32049.SYNPCC7002_A0015
gene-SYNPCC7002_RS00085	0.04	1.5789714499408058	NC_010475.1	11402	11782	-	protein-coding	SYNPCC7002_RS00085	SYNPCC7002_RS00085	SYNPCC7002_A0016	VOC family protein	32049.SYNPCC7002_A0016
gene-SYNPCC7002_RS00085	4	-0.6623807271919819	NC_010475.1	11402	11782	-	protein-coding	SYNPCC7002_RS00085	SYNPCC7002_RS00085	SYNPCC7002_A0016	VOC family protein	32049.SYNPCC7002_A0016
gene-SYNPCC7002_RS00085	8	-0.6849406950330685	NC_010475.1	11402	11782	-	protein-coding	SYNPCC7002_RS00085	SYNPCC7002_RS00085	SYNPCC7002_A0016	VOC family protein	32049.SYNPCC7002_A0016
gene-SYNPCC7002_RS00085	30	-0.23165002771575618	NC_010475.1	11402	11782	-	protein-coding	SYNPCC7002_RS00085	SYNPCC7002_RS00085	SYNPCC7002_A0016	VOC family protein	32049.SYNPCC7002_A0016
gene-SYNPCC7002_RS00090	0.04	1.6472210165504004	NC_010475.1	11850	12152	-	protein-coding	SYNPCC7002_RS00090	SYNPCC7002_RS00090	SYNPCC7002_A0017	hypothetical protein	32049.SYNPCC7002_A0017
gene-SYNPCC7002_RS00090	4	-0.5578461554199757	NC_010475.1	11850	12152	-	protein-coding	SYNPCC7002_RS00090	SYNPCC7002_RS00090	SYNPCC7002_A0017	hypothetical protein	32049.SYNPCC7002_A0017
gene-SYNPCC7002_RS00090	8	-0.6737821502707797	NC_010475.1	11850	12152	-	protein-coding	SYNPCC7002_RS00090	SYNPCC7002_RS00090	SYNPCC7002_A0017	hypothetical protein	32049.SYNPCC7002_A0017
gene-SYNPCC7002_RS00090	30	-0.41559271085964805	NC_010475.1	11850	12152	-	protein-coding	SYNPCC7002_RS00090	SYNPCC7002_RS00090	SYNPCC7002_A0017	hypothetical protein	32049.SYNPCC7002_A0017
gene-SYNPCC7002_RS00095	0.04	1.6135500838693548	NC_010475.1	12398	12628	+	protein-coding	SYNPCC7002_RS00095	SYNPCC7002_RS00095	SYNPCC7002_A0018	hypothetical protein	32049.SYNPCC7002_A0018
gene-SYNPCC7002_RS00095	4	-0.6366365177324678	NC_010475.1	12398	12628	+	protein-coding	SYNPCC7002_RS00095	SYNPCC7002_RS00095	SYNPCC7002_A0018	hypothetical protein	32049.SYNPCC7002_A0018
gene-SYNPCC7002_RS00095	8	-0.7261946458759373	NC_010475.1	12398	12628	+	protein-coding	SYNPCC7002_RS00095	SYNPCC7002_RS00095	SYNPCC7002_A0018	hypothetical protein	32049.SYNPCC7002_A0018
gene-SYNPCC7002_RS00095	30	-0.2507189202609359	NC_010475.1	12398	12628	+	protein-coding	SYNPCC7002_RS00095	SYNPCC7002_RS00095	SYNPCC7002_A0018	hypothetical protein	32049.SYNPCC7002_A0018
gene-SYNPCC7002_RS00100	0.04	1.3222420022975525	NC_010475.1	12655	14193	+	protein-coding	SYNPCC7002_RS00100	SYNPCC7002_RS00100	SYNPCC7002_A0019	AAA family ATPase	32049.SYNPCC7002_A0019
gene-SYNPCC7002_RS00100	4	-0.6202672517238823	NC_010475.1	12655	14193	+	protein-coding	SYNPCC7002_RS00100	SYNPCC7002_RS00100	SYNPCC7002_A0019	AAA family ATPase	32049.SYNPCC7002_A0019
gene-SYNPCC7002_RS00100	8	-1.0722155045325237	NC_010475.1	12655	14193	+	protein-coding	SYNPCC7002_RS00100	SYNPCC7002_RS00100	SYNPCC7002_A0019	AAA family ATPase	32049.SYNPCC7002_A0019
gene-SYNPCC7002_RS00100	30	0.37024075395884903	NC_010475.1	12655	14193	+	protein-coding	SYNPCC7002_RS00100	SYNPCC7002_RS00100	SYNPCC7002_A0019	AAA family ATPase	32049.SYNPCC7002_A0019
gene-SYNPCC7002_RS00105	0.04	-0.17751192544628536	NC_010475.1	14203	14742	+	protein-coding	rsmD	SYNPCC7002_RS00105	SYNPCC7002_A0020	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	32049.SYNPCC7002_A0020
gene-SYNPCC7002_RS00105	4	-0.02479396889592128	NC_010475.1	14203	14742	+	protein-coding	rsmD	SYNPCC7002_RS00105	SYNPCC7002_A0020	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	32049.SYNPCC7002_A0020
gene-SYNPCC7002_RS00105	8	-1.011811815639556	NC_010475.1	14203	14742	+	protein-coding	rsmD	SYNPCC7002_RS00105	SYNPCC7002_A0020	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	32049.SYNPCC7002_A0020
gene-SYNPCC7002_RS00105	30	1.2141177099817708	NC_010475.1	14203	14742	+	protein-coding	rsmD	SYNPCC7002_RS00105	SYNPCC7002_A0020	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	32049.SYNPCC7002_A0020
gene-SYNPCC7002_RS00110	0.04	-1.4412396643408225	NC_010475.1	14914	15801	-	protein-coding	SYNPCC7002_RS00110	SYNPCC7002_RS00110	SYNPCC7002_A0021	alpha/beta fold hydrolase	32049.SYNPCC7002_A0021
gene-SYNPCC7002_RS00110	4	0.08938071835866179	NC_010475.1	14914	15801	-	protein-coding	SYNPCC7002_RS00110	SYNPCC7002_RS00110	SYNPCC7002_A0021	alpha/beta fold hydrolase	32049.SYNPCC7002_A0021
gene-SYNPCC7002_RS00110	8	0.09221755444764562	NC_010475.1	14914	15801	-	protein-coding	SYNPCC7002_RS00110	SYNPCC7002_RS00110	SYNPCC7002_A0021	alpha/beta fold hydrolase	32049.SYNPCC7002_A0021
gene-SYNPCC7002_RS00110	30	1.2596413915345237	NC_010475.1	14914	15801	-	protein-coding	SYNPCC7002_RS00110	SYNPCC7002_RS00110	SYNPCC7002_A0021	alpha/beta fold hydrolase	32049.SYNPCC7002_A0021
gene-SYNPCC7002_RS00115	0.04	-1.2974687842934127	NC_010475.1	15864	20024	-	protein-coding	SYNPCC7002_RS00115	SYNPCC7002_RS00115	SYNPCC7002_A0022	WD repeat-containing protein	32049.SYNPCC7002_A0022
gene-SYNPCC7002_RS00115	4	0.9288186094645419	NC_010475.1	15864	20024	-	protein-coding	SYNPCC7002_RS00115	SYNPCC7002_RS00115	SYNPCC7002_A0022	WD repeat-containing protein	32049.SYNPCC7002_A0022
gene-SYNPCC7002_RS00115	8	0.5744399988331336	NC_010475.1	15864	20024	-	protein-coding	SYNPCC7002_RS00115	SYNPCC7002_RS00115	SYNPCC7002_A0022	WD repeat-containing protein	32049.SYNPCC7002_A0022
gene-SYNPCC7002_RS00115	30	-0.20578982400422918	NC_010475.1	15864	20024	-	protein-coding	SYNPCC7002_RS00115	SYNPCC7002_RS00115	SYNPCC7002_A0022	WD repeat-containing protein	32049.SYNPCC7002_A0022
gene-SYNPCC7002_RS00120	0.04	0.45049233258017096	NC_010475.1	20106	20954	+	protein-coding	SYNPCC7002_RS00120	SYNPCC7002_RS00120	SYNPCC7002_A0023	FtsQ-type POTRA domain-containing protein	32049.SYNPCC7002_A0023
gene-SYNPCC7002_RS00120	4	-0.3706451967804515	NC_010475.1	20106	20954	+	protein-coding	SYNPCC7002_RS00120	SYNPCC7002_RS00120	SYNPCC7002_A0023	FtsQ-type POTRA domain-containing protein	32049.SYNPCC7002_A0023
gene-SYNPCC7002_RS00120	8	0.02353318049254527	NC_010475.1	20106	20954	+	protein-coding	SYNPCC7002_RS00120	SYNPCC7002_RS00120	SYNPCC7002_A0023	FtsQ-type POTRA domain-containing protein	32049.SYNPCC7002_A0023
gene-SYNPCC7002_RS00120	30	-0.1033803162922945	NC_010475.1	20106	20954	+	protein-coding	SYNPCC7002_RS00120	SYNPCC7002_RS00120	SYNPCC7002_A0023	FtsQ-type POTRA domain-containing protein	32049.SYNPCC7002_A0023
gene-SYNPCC7002_RS00130	0.04	-1.5836670933926367	NC_010475.1	22367	23170	+	protein-coding	thiD	SYNPCC7002_RS00130	SYNPCC7002_A0025	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	32049.SYNPCC7002_A0025
gene-SYNPCC7002_RS00130	4	0.7792590426586739	NC_010475.1	22367	23170	+	protein-coding	thiD	SYNPCC7002_RS00130	SYNPCC7002_A0025	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	32049.SYNPCC7002_A0025
gene-SYNPCC7002_RS00130	8	0.29447343433920603	NC_010475.1	22367	23170	+	protein-coding	thiD	SYNPCC7002_RS00130	SYNPCC7002_A0025	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	32049.SYNPCC7002_A0025
gene-SYNPCC7002_RS00130	30	0.5099346163947629	NC_010475.1	22367	23170	+	protein-coding	thiD	SYNPCC7002_RS00130	SYNPCC7002_A0025	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	32049.SYNPCC7002_A0025
gene-SYNPCC7002_RS00135	0.04	0.7419676023041893	NC_010475.1	23167	24519	-	protein-coding	SYNPCC7002_RS00135	SYNPCC7002_RS00135	SYNPCC7002_A0026	GTP-binding protein	32049.SYNPCC7002_A0026
gene-SYNPCC7002_RS00135	4	-0.7233572630829412	NC_010475.1	23167	24519	-	protein-coding	SYNPCC7002_RS00135	SYNPCC7002_RS00135	SYNPCC7002_A0026	GTP-binding protein	32049.SYNPCC7002_A0026
gene-SYNPCC7002_RS00135	8	-1.0271926774906834	NC_010475.1	23167	24519	-	protein-coding	SYNPCC7002_RS00135	SYNPCC7002_RS00135	SYNPCC7002_A0026	GTP-binding protein	32049.SYNPCC7002_A0026
gene-SYNPCC7002_RS00135	30	1.0085823382694292	NC_010475.1	23167	24519	-	protein-coding	SYNPCC7002_RS00135	SYNPCC7002_RS00135	SYNPCC7002_A0026	GTP-binding protein	32049.SYNPCC7002_A0026
gene-SYNPCC7002_RS00140	0.04	1.4500396944129386	NC_010475.1	24806	25246	+	protein-coding	SYNPCC7002_RS00140	SYNPCC7002_RS00140	SYNPCC7002_A0027	hypothetical protein	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	4	-0.8564225448528593	NC_010475.1	24806	25246	+	protein-coding	SYNPCC7002_RS00140	SYNPCC7002_RS00140	SYNPCC7002_A0027	hypothetical protein	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	8	-0.41002254065349414	NC_010475.1	24806	25246	+	protein-coding	SYNPCC7002_RS00140	SYNPCC7002_RS00140	SYNPCC7002_A0027	hypothetical protein	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00140	30	-0.18359460890657692	NC_010475.1	24806	25246	+	protein-coding	SYNPCC7002_RS00140	SYNPCC7002_RS00140	SYNPCC7002_A0027	hypothetical protein	32049.SYNPCC7002_A0027
gene-SYNPCC7002_RS00145	0.04	1.2701029494544773	NC_010475.1	25340	26419	+	protein-coding	SYNPCC7002_RS00145	SYNPCC7002_RS00145	SYNPCC7002_A0028	hypothetical protein	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	4	-0.8915463784515483	NC_010475.1	25340	26419	+	protein-coding	SYNPCC7002_RS00145	SYNPCC7002_RS00145	SYNPCC7002_A0028	hypothetical protein	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	8	-0.8034670497047294	NC_010475.1	25340	26419	+	protein-coding	SYNPCC7002_RS00145	SYNPCC7002_RS00145	SYNPCC7002_A0028	hypothetical protein	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00145	30	0.4249104787017939	NC_010475.1	25340	26419	+	protein-coding	SYNPCC7002_RS00145	SYNPCC7002_RS00145	SYNPCC7002_A0028	hypothetical protein	32049.SYNPCC7002_A0028
gene-SYNPCC7002_RS00150	0.04	1.591832969101976	NC_010475.1	26445	27062	-	protein-coding	SYNPCC7002_RS00150	SYNPCC7002_RS00150	SYNPCC7002_A0029	LysE family translocator	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	4	-0.6782229984450423	NC_010475.1	26445	27062	-	protein-coding	SYNPCC7002_RS00150	SYNPCC7002_RS00150	SYNPCC7002_A0029	LysE family translocator	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	8	-0.464803678331122	NC_010475.1	26445	27062	-	protein-coding	SYNPCC7002_RS00150	SYNPCC7002_RS00150	SYNPCC7002_A0029	LysE family translocator	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00150	30	-0.4488062923258252	NC_010475.1	26445	27062	-	protein-coding	SYNPCC7002_RS00150	SYNPCC7002_RS00150	SYNPCC7002_A0029	LysE family translocator	32049.SYNPCC7002_A0029
gene-SYNPCC7002_RS00155	0.04	-1.4088623988538	NC_010475.1	27194	28225	+	protein-coding	csaB	SYNPCC7002_RS00155	SYNPCC7002_A0030	polysaccharide pyruvyl transferase CsaB	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	4	0.7754520969504192	NC_010475.1	27194	28225	+	protein-coding	csaB	SYNPCC7002_RS00155	SYNPCC7002_A0030	polysaccharide pyruvyl transferase CsaB	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	8	0.4733187634388795	NC_010475.1	27194	28225	+	protein-coding	csaB	SYNPCC7002_RS00155	SYNPCC7002_A0030	polysaccharide pyruvyl transferase CsaB	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00155	30	0.16009153846450314	NC_010475.1	27194	28225	+	protein-coding	csaB	SYNPCC7002_RS00155	SYNPCC7002_A0030	polysaccharide pyruvyl transferase CsaB	32049.SYNPCC7002_A0030
gene-SYNPCC7002_RS00160	0.04	-1.076823739681319	NC_010475.1	28366	28854	+	protein-coding	SYNPCC7002_RS00160	SYNPCC7002_RS00160	SYNPCC7002_A0031	DNA starvation/stationary phase protection protein	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	4	0.2388825454546709	NC_010475.1	28366	28854	+	protein-coding	SYNPCC7002_RS00160	SYNPCC7002_RS00160	SYNPCC7002_A0031	DNA starvation/stationary phase protection protein	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	8	0.9643525951228427	NC_010475.1	28366	28854	+	protein-coding	SYNPCC7002_RS00160	SYNPCC7002_RS00160	SYNPCC7002_A0031	DNA starvation/stationary phase protection protein	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00160	30	-0.12641140089622618	NC_010475.1	28366	28854	+	protein-coding	SYNPCC7002_RS00160	SYNPCC7002_RS00160	SYNPCC7002_A0031	DNA starvation/stationary phase protection protein	32049.SYNPCC7002_A0031
gene-SYNPCC7002_RS00165	0.04	0.11013010731085007	NC_010475.1	29424	30743	-	protein-coding	SYNPCC7002_RS00165	SYNPCC7002_RS00165	SYNPCC7002_A0033	hemolysin family protein	32049.SYNPCC7002_A0033
gene-SYNPCC7002_RS00165	4	0.5902855412396955	NC_010475.1	29424	30743	-	protein-coding	SYNPCC7002_RS00165	SYNPCC7002_RS00165	SYNPCC7002_A0033	hemolysin family protein	32049.SYNPCC7002_A0033
gene-SYNPCC7002_RS00165	8	0.31515611847883074	NC_010475.1	29424	30743	-	protein-coding	SYNPCC7002_RS00165	SYNPCC7002_RS00165	SYNPCC7002_A0033	hemolysin family protein	32049.SYNPCC7002_A0033
gene-SYNPCC7002_RS00165	30	-1.0155717670294406	NC_010475.1	29424	30743	-	protein-coding	SYNPCC7002_RS00165	SYNPCC7002_RS00165	SYNPCC7002_A0033	hemolysin family protein	32049.SYNPCC7002_A0033
gene-SYNPCC7002_RS00170	0.04	-1.5884327200220008	NC_010475.1	30885	31730	-	protein-coding	SYNPCC7002_RS00170	SYNPCC7002_RS00170	SYNPCC7002_A0034	3'(2'),5'-bisphosphate nucleotidase CysQ	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	4	0.6166850041521758	NC_010475.1	30885	31730	-	protein-coding	SYNPCC7002_RS00170	SYNPCC7002_RS00170	SYNPCC7002_A0034	3'(2'),5'-bisphosphate nucleotidase CysQ	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	8	0.796987064879645	NC_010475.1	30885	31730	-	protein-coding	SYNPCC7002_RS00170	SYNPCC7002_RS00170	SYNPCC7002_A0034	3'(2'),5'-bisphosphate nucleotidase CysQ	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00170	30	0.17476065099017676	NC_010475.1	30885	31730	-	protein-coding	SYNPCC7002_RS00170	SYNPCC7002_RS00170	SYNPCC7002_A0034	3'(2'),5'-bisphosphate nucleotidase CysQ	32049.SYNPCC7002_A0034
gene-SYNPCC7002_RS00175	0.04	-1.5994808332705404	NC_010475.1	31804	33420	-	protein-coding	lysS	SYNPCC7002_RS00175	SYNPCC7002_A0035	lysine--tRNA ligase	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	4	0.6489932968092722	NC_010475.1	31804	33420	-	protein-coding	lysS	SYNPCC7002_RS00175	SYNPCC7002_A0035	lysine--tRNA ligase	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	8	0.8153224096619135	NC_010475.1	31804	33420	-	protein-coding	lysS	SYNPCC7002_RS00175	SYNPCC7002_A0035	lysine--tRNA ligase	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00175	30	0.13516512679935389	NC_010475.1	31804	33420	-	protein-coding	lysS	SYNPCC7002_RS00175	SYNPCC7002_A0035	lysine--tRNA ligase	32049.SYNPCC7002_A0035
gene-SYNPCC7002_RS00180	0.04	1.4802536675959428	NC_010475.1	33504	34478	-	protein-coding	SYNPCC7002_RS00180	SYNPCC7002_RS00180	SYNPCC7002_A0036	hypothetical protein	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	4	-0.8210947273409478	NC_010475.1	33504	34478	-	protein-coding	SYNPCC7002_RS00180	SYNPCC7002_RS00180	SYNPCC7002_A0036	hypothetical protein	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	8	-0.8864213113434429	NC_010475.1	33504	34478	-	protein-coding	SYNPCC7002_RS00180	SYNPCC7002_RS00180	SYNPCC7002_A0036	hypothetical protein	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00180	30	0.22726237108844277	NC_010475.1	33504	34478	-	protein-coding	SYNPCC7002_RS00180	SYNPCC7002_RS00180	SYNPCC7002_A0036	hypothetical protein	32049.SYNPCC7002_A0036
gene-SYNPCC7002_RS00185	0.04	-1.6380468513902713	NC_010475.1	34718	35728	+	protein-coding	trpS	SYNPCC7002_RS00185	SYNPCC7002_A0037	tryptophan--tRNA ligase	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	4	0.44205808779367695	NC_010475.1	34718	35728	+	protein-coding	trpS	SYNPCC7002_RS00185	SYNPCC7002_A0037	tryptophan--tRNA ligase	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	8	0.5723566241579675	NC_010475.1	34718	35728	+	protein-coding	trpS	SYNPCC7002_RS00185	SYNPCC7002_A0037	tryptophan--tRNA ligase	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00185	30	0.6236321394386247	NC_010475.1	34718	35728	+	protein-coding	trpS	SYNPCC7002_RS00185	SYNPCC7002_A0037	tryptophan--tRNA ligase	32049.SYNPCC7002_A0037
gene-SYNPCC7002_RS00190	0.04	-1.5673964946789318	NC_010475.1	35772	36683	+	protein-coding	SYNPCC7002_RS00190	SYNPCC7002_RS00190	SYNPCC7002_A0038	methylenetetrahydrofolate reductase	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	4	0.2912924478266816	NC_010475.1	35772	36683	+	protein-coding	SYNPCC7002_RS00190	SYNPCC7002_RS00190	SYNPCC7002_A0038	methylenetetrahydrofolate reductase	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	8	0.39979925836341146	NC_010475.1	35772	36683	+	protein-coding	SYNPCC7002_RS00190	SYNPCC7002_RS00190	SYNPCC7002_A0038	methylenetetrahydrofolate reductase	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00190	30	0.8763047884888415	NC_010475.1	35772	36683	+	protein-coding	SYNPCC7002_RS00190	SYNPCC7002_RS00190	SYNPCC7002_A0038	methylenetetrahydrofolate reductase	32049.SYNPCC7002_A0038
gene-SYNPCC7002_RS00195	0.04	-1.617300285476908	NC_010475.1	36701	37603	+	protein-coding	SYNPCC7002_RS00195	SYNPCC7002_RS00195	SYNPCC7002_A0039	PhzF family phenazine biosynthesis protein	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	4	0.35086171021773793	NC_010475.1	36701	37603	+	protein-coding	SYNPCC7002_RS00195	SYNPCC7002_RS00195	SYNPCC7002_A0039	PhzF family phenazine biosynthesis protein	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	8	0.6497966032480745	NC_010475.1	36701	37603	+	protein-coding	SYNPCC7002_RS00195	SYNPCC7002_RS00195	SYNPCC7002_A0039	PhzF family phenazine biosynthesis protein	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00195	30	0.6166419720110918	NC_010475.1	36701	37603	+	protein-coding	SYNPCC7002_RS00195	SYNPCC7002_RS00195	SYNPCC7002_A0039	PhzF family phenazine biosynthesis protein	32049.SYNPCC7002_A0039
gene-SYNPCC7002_RS00200	0.04	-1.540663918952341	NC_010475.1	37587	38036	+	protein-coding	SYNPCC7002_RS00200	SYNPCC7002_RS00200	NA	PhzF family phenazine biosynthesis isomerase	NA
gene-SYNPCC7002_RS00200	4	0.357936874226891	NC_010475.1	37587	38036	+	protein-coding	SYNPCC7002_RS00200	SYNPCC7002_RS00200	NA	PhzF family phenazine biosynthesis isomerase	NA
gene-SYNPCC7002_RS00200	8	0.7165692614998964	NC_010475.1	37587	38036	+	protein-coding	SYNPCC7002_RS00200	SYNPCC7002_RS00200	NA	PhzF family phenazine biosynthesis isomerase	NA
gene-SYNPCC7002_RS00200	30	0.46615778322555085	NC_010475.1	37587	38036	+	protein-coding	SYNPCC7002_RS00200	SYNPCC7002_RS00200	NA	PhzF family phenazine biosynthesis isomerase	NA
gene-SYNPCC7002_RS00205	0.04	1.275979195743475	NC_010475.1	38116	39978	-	protein-coding	ftsH3	SYNPCC7002_RS00205	SYNPCC7002_A0040	ATP-dependent zinc metalloprotease FtsH3	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	4	-0.9716478509410951	NC_010475.1	38116	39978	-	protein-coding	ftsH3	SYNPCC7002_RS00205	SYNPCC7002_A0040	ATP-dependent zinc metalloprotease FtsH3	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	8	-0.8478711320354209	NC_010475.1	38116	39978	-	protein-coding	ftsH3	SYNPCC7002_RS00205	SYNPCC7002_A0040	ATP-dependent zinc metalloprotease FtsH3	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00205	30	0.543539787233037	NC_010475.1	38116	39978	-	protein-coding	ftsH3	SYNPCC7002_RS00205	SYNPCC7002_A0040	ATP-dependent zinc metalloprotease FtsH3	32049.SYNPCC7002_A0040
gene-SYNPCC7002_RS00210	0.04	1.2705557716049567	NC_010475.1	40120	45915	-	protein-coding	SYNPCC7002_RS00210	SYNPCC7002_RS00210	SYNPCC7002_A0041	translocation/assembly module TamB domain-containing protein	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	4	-0.25813994721743794	NC_010475.1	40120	45915	-	protein-coding	SYNPCC7002_RS00210	SYNPCC7002_RS00210	SYNPCC7002_A0041	translocation/assembly module TamB domain-containing protein	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	8	-1.2104205139624213	NC_010475.1	40120	45915	-	protein-coding	SYNPCC7002_RS00210	SYNPCC7002_RS00210	SYNPCC7002_A0041	translocation/assembly module TamB domain-containing protein	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00210	30	0.19800468957490058	NC_010475.1	40120	45915	-	protein-coding	SYNPCC7002_RS00210	SYNPCC7002_RS00210	SYNPCC7002_A0041	translocation/assembly module TamB domain-containing protein	32049.SYNPCC7002_A0041
gene-SYNPCC7002_RS00215	0.04	-1.6655773690194056	NC_010475.1	46222	46563	-	protein-coding	SYNPCC7002_RS00215	SYNPCC7002_RS00215	SYNPCC7002_A0042	hypothetical protein	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	4	0.3984870896332938	NC_010475.1	46222	46563	-	protein-coding	SYNPCC7002_RS00215	SYNPCC7002_RS00215	SYNPCC7002_A0042	hypothetical protein	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	8	0.608159790573318	NC_010475.1	46222	46563	-	protein-coding	SYNPCC7002_RS00215	SYNPCC7002_RS00215	SYNPCC7002_A0042	hypothetical protein	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00215	30	0.6589304888127936	NC_010475.1	46222	46563	-	protein-coding	SYNPCC7002_RS00215	SYNPCC7002_RS00215	SYNPCC7002_A0042	hypothetical protein	32049.SYNPCC7002_A0042
gene-SYNPCC7002_RS00220	0.04	1.1251317725127452	NC_010475.1	46832	48373	+	protein-coding	SYNPCC7002_RS00220	SYNPCC7002_RS00220	SYNPCC7002_A0043	FAD-binding oxidoreductase	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	4	-0.7782874966075264	NC_010475.1	46832	48373	+	protein-coding	SYNPCC7002_RS00220	SYNPCC7002_RS00220	SYNPCC7002_A0043	FAD-binding oxidoreductase	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	8	-1.0934806065285034	NC_010475.1	46832	48373	+	protein-coding	SYNPCC7002_RS00220	SYNPCC7002_RS00220	SYNPCC7002_A0043	FAD-binding oxidoreductase	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00220	30	0.7466363306232899	NC_010475.1	46832	48373	+	protein-coding	SYNPCC7002_RS00220	SYNPCC7002_RS00220	SYNPCC7002_A0043	FAD-binding oxidoreductase	32049.SYNPCC7002_A0043
gene-SYNPCC7002_RS00225	0.04	-1.352328321783488	NC_010475.1	48397	49074	-	protein-coding	SYNPCC7002_RS00225	SYNPCC7002_RS00225	SYNPCC7002_A0044	hypothetical protein	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	4	0.4491661065667093	NC_010475.1	48397	49074	-	protein-coding	SYNPCC7002_RS00225	SYNPCC7002_RS00225	SYNPCC7002_A0044	hypothetical protein	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	8	0.7002490136706725	NC_010475.1	48397	49074	-	protein-coding	SYNPCC7002_RS00225	SYNPCC7002_RS00225	SYNPCC7002_A0044	hypothetical protein	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00225	30	0.20291320154608522	NC_010475.1	48397	49074	-	protein-coding	SYNPCC7002_RS00225	SYNPCC7002_RS00225	SYNPCC7002_A0044	hypothetical protein	32049.SYNPCC7002_A0044
gene-SYNPCC7002_RS00230	0.04	1.6297620314259031	NC_010475.1	49554	50762	+	protein-coding	SYNPCC7002_RS00230	SYNPCC7002_RS00230	SYNPCC7002_A0045	response regulator	32049.SYNPCC7002_A0045
gene-SYNPCC7002_RS00230	4	-0.5451962654005781	NC_010475.1	49554	50762	+	protein-coding	SYNPCC7002_RS00230	SYNPCC7002_RS00230	SYNPCC7002_A0045	response regulator	32049.SYNPCC7002_A0045
